Timestamp,Time (ms)
1691534047266,60.7
1691534047466,49.2
1691534047666,48.3
1691534047866,51.7
1691534048066,47.0
1691534048266,47.3
1691534048466,45.5
1691534048666,49.1
1691534048866,48.0
1691534305304,76.9
1691534305504,72.7
1691534305704,62.2
1691534305904,56.9
1691534306104,60.8
1691534306304,76.5
1691534306504,60.4
1691534306704,39.8
1691534306904,57.7
1691534307104,62.6
1691534307304,62.1
1691534307504,56.2
1691534307704,61.0
1691534307904,59.7
1691534308104,58.8
1691534308304,56.0
1691534308504,61.0
1691534308704,64.5
1691534308904,58.7
1691534309104,60.0
1691534309304,63.7
1691534309504,47.8
1691534309704,52.4
1691534309904,50.6
1691534310104,50.3
1691534310304,59.9
1691534310504,49.2
1691534310704,83.5
1691534310904,77.5
1691534311104,83.3
1691534311304,66.6
1691534311504,70.0
1691534311704,90.9
1691534311904,68.7
1691534312104,66.4
1691534312304,74.8
1691534312504,69.8
1691534312704,64.0
1691534312904,63.6
1691534313104,71.4
1691534313304,71.4
1691534313504,60.7
1691534313704,59.9
1691534313904,59.9
1691534314104,59.8
1691534314304,74.4
1691534314504,78.6
1691534314704,62.4
1691534314904,66.6
1691534315104,263.0
1691534315304,75.3
1691534315504,173.0
1691534315704,74.4
1691534315904,91.5
1691534316104,211.0
1691534316304,65.1
1691534316504,121.0
1691534316704,81.0
1691534316904,360.0
1691534317104,154.0
1691534317304,113.0
1691534317504,73.3
1691534317704,192.0
1691534317904,85.3
1691534318104,113.0
1691534318304,71.5
1691534318504,349.0
1691534318704,142.0
1691534318904,101.0
1691534319104,62.4
1691534319304,179.0
1691534319504,59.0
1691534319704,98.5
1691534319904,60.3
1691534320104,336.0
1691534320304,130.0
1691534320504,89.4
1691534320704,368.0
1691534320904,169.0
1691534321104,74.0
1691534321304,87.3
1691534321504,206.0
1691534321704,58.3
1691534321904,52.4
1691534322104,59.4
1691534322304,58.6
1691534322504,120.0
1691534322704,71.0
1691534322904,69.3
1691534323104,159.0
1691534323304,88.4
1691534323504,86.0
1691534323704,81.9
1691534323904,91.3
1691534324104,69.4
1691534324304,83.6
1691534324504,61.7
1691534324704,68.1
1691534324904,113.0
1691534325104,59.8
1691534325304,65.6
1691534325504,65.3
1691534325704,109.0
1691534325904,66.9
1691534326104,189.0
1691534326304,87.2
1691534326504,72.2
1691534326704,64.2
1691534326904,71.2
1691534327104,69.3
1691534327304,61.4
1691534327504,60.7
1691534327704,66.6
1691534327904,59.9
1691534328104,101.0
1691534328304,58.7
1691534328504,180.0
1691534328704,56.6
1691534328904,98.8
1691534329104,72.5
1691534329304,71.4
1691534329504,71.4
1691534329704,62.9
1691534329904,63.5
1691534330104,61.4
1691534330304,132.0
1691534330504,110.0
1691534330704,55.8
1691534330904,55.2
1691534331104,109.0
1691534331304,54.5
1691534331504,53.3
1691534331704,52.6
1691534331904,51.7
1691534332104,53.0
1691534332304,50.6
1691534332504,51.3
1691534332704,105.0
1691534332904,58.6
1691534333104,58.8
1691534333304,58.4
1691534333504,57.0
1691534333704,57.5
1691534333904,56.6
1691534334104,56.3
1691534334304,63.4
1691534334504,54.1
1691534334704,56.8
1691534334904,53.2
1691534335104,51.9
1691534636676,52.1
1691534636876,63.5
1691534637076,61.9
1691534637276,61.1
1691534637476,60.7
1691534637676,60.3
1691534637876,44.2
1691534638076,58.4
1691534638276,57.2
